date,order_id,customer_id,product,product_sku,price,quantity,coupon_code,shipping_city,payment_method,sales_channel,shipping_cost
2025-02-15 15:07,ORD000394,CUST0219,Water Bottle,HOM-WB-0010,15.83,1,NONE,Barrie,Debit,Web,8.3
2024-12-19 10:12,ORD000395,CUST0229,Face Cleanser,BEA-FC-0013,22.82,1,FREESHIP,Windsor,Credit Card,Mobile,12.76
2024-10-08 08:06,ORD000396,CUST0223,Shampoo,BEA-S-0015,31.03,2,NONE,Thunder Bay,PayPal,Marketplace,13.94
2025-06-12 18:24,ORD000397,CUST0208,Notebook Set,OFF-NS-0031,200.9,1,NONE,Mississauga,PayPal,Mobile,8.87
2025-10-29 16:55,ORD000398,CUST0074,Gel Pens,OFF-GP-0032,43.21,1,NONE,Toronto,Google Pay,Mobile,6.96
2026-01-14 14:13,ORD000399,CUST0065,Mechanical Keyboard,OFF-MK-0033,127.49,3,NONE,Ottawa,Credit Card,Web,7.74
2025-03-10 09:31,ORD000400,CUST0186,Laptop Stand,OFF-LS-0036,176.84,1,VIP20,Windsor,Apple Pay,Web,9.94
2024-02-18 20:17,ORD000401,CUST0079,Yoga Mat,SPO-YM-0025,112.14,3,NONE,Thunder Bay,Apple Pay,Marketplace,8.3
2025-10-05 18:59,ORD000402,CUST0228,Cycling Lights,SPO-CL-0030,136.26,1,BUNDLE12,Windsor,Credit Card,Mobile,9.92
2024-09-12 08:08,ORD000403,CUST0188,Pasta,GRO-P-0021,7.53,1,SAVE15,Whitby,Apple Pay,Web,7.84
2025-01-02 20:38,ORD000404,CUST0128,USB-C Cable,ELE-UC-0004,109.93,2,NONE,Guelph,Credit Card,Web,8.31
2024-09-21 22:27,ORD000405,CUST0256,Desk Organizer,OFF-DO-0035,53.49,1,NONE,London,Google Pay,Mobile,6.84
2025-04-29 12:21,ORD000406,CUST0061,Mechanical Keyboard,OFF-MK-0033,126.26,2,STUDENT8,Oshawa,PayPal,Mobile,7.72
2024-02-28 16:39,ORD000407,CUST0110,Portable SSD,ELE-PS-0006,145.41,1,NONE,Barrie,Google Pay,Web,11.08
2025-05-28 09:11,ORD000408,CUST0103,Dish Towels,HOM-DT-0011,46.99,1,NONE,Niagara Falls,Credit Card,Mobile,9.87
2024-08-26 10:37,ORD000409,CUST0232,Laptop Stand,OFF-LS-0036,198.11,3,SAVE15,Mississauga,Debit,Web,9.19
2025-08-08 14:52,ORD000410,CUST0164,Wireless Earbuds,ELE-WE-0002,118.9,1,NONE,Mississauga,PayPal,Web,11.33
2024-06-09 19:07,ORD000411,CUST0278,Sunscreen,BEA-S-0017,35.3,3,WELCOME10,Oshawa,PayPal,Mobile,9.97
2025-11-20 13:24,ORD000412,CUST0090,Gel Pens,OFF-GP-0032,37.22,1,FLASH5,London,PayPal,Mobile,6.32
2024-09-14 15:10,ORD000413,CUST0103,Protein Bar Box,GRO-PBB-0024,22.48,1,VIP20,Brampton,Debit,Web,11.82
2025-10-16 20:12,ORD000414,CUST0014,Mechanical Keyboard,OFF-MK-0033,130.45,2,NONE,Niagara Falls,PayPal,Mobile,10.45
2025-08-20 13:30,ORD000415,CUST0283,Lip Balm,BEA-LB-0018,36.71,4,NONE,Barrie,Debit,Web,11.21
2025-03-17 10:02,ORD000416,CUST0159,Green Tea,GRO-GT-0020,8.78,4,NONE,Mississauga,Apple Pay,Web,11.33
2024-01-19 18:01,ORD000417,CUST0211,Lip Balm,BEA-LB-0018,33.46,1,FREESHIP,Whitby,Apple Pay,Web,7.63
2025-06-23 12:58,ORD000418,CUST0163,Gym Gloves,SPO-GG-0028,120.59,1,NONE,Hamilton,Credit Card,Mobile,7.65
2024-06-03 14:53,ORD000419,CUST0265,Laptop Stand,OFF-LS-0036,192.73,5,NONE,Barrie,PayPal,Mobile,9.4
2024-06-30 17:21,ORD000420,CUST0094,Cycling Lights,SPO-CL-0030,144.42,1,SAVE15,Oshawa,Debit,Web,7.98
2025-12-21 20:45,ORD000421,CUST0029,Portable SSD,ELE-PS-0006,128.38,2,NONE,Whitby,Credit Card,Web,9.7
2024-06-14 10:27,ORD000422,CUST0085,Running Socks,SPO-RS-0027,110.69,1,SAVE15,Cambridge,Debit,Web,6.54
2025-06-21 18:07,ORD000423,CUST0178,Gym Gloves,SPO-GG-0028,111.31,1,BUNDLE12,Waterloo,Google Pay,Web,9.13
2025-06-02 20:58,ORD000424,CUST0129,Laptop Stand,OFF-LS-0036,176.76,1,FLASH5,Mississauga,Debit,Mobile,8.63
2024-08-21 08:46,ORD000425,CUST0156,Face Cleanser,BEA-FC-0013,23.72,2,NONE,Hamilton,Google Pay,Mobile,8.36
2026-01-12 12:54,ORD000426,CUST0087,Resistance Bands,SPO-RB-0026,92.82,5,NONE,Whitby,Google Pay,Web,6.15
2024-10-02 09:37,ORD000427,CUST0173,Face Cleanser,BEA-FC-0013,21.84,3,NONE,London,Google Pay,Web,9.43
2025-08-06 15:43,ORD000428,CUST0042,Laptop Stand,OFF-LS-0036,182.9,1,NONE,Toronto,Credit Card,Marketplace,6.06
2025-10-11 14:27,ORD000429,CUST0293,Moisturizer,BEA-M-0014,19.76,1,NONE,Kitchener,Apple Pay,Web,10.33
2024-09-22 15:45,ORD000430,CUST0280,LED Bulb Pack,HOM-LBP-0007,21.05,1,NONE,Niagara Falls,PayPal,Web,11.12
2025-05-04 16:54,ORD000431,CUST0126,Vacuum Filters,HOM-VF-0008,34.73,2,NONE,Niagara Falls,Apple Pay,Web,8.66
2025-02-02 17:14,ORD000432,CUST0038,Smartwatch Band,ELE-SB-0005,54.47,1,NONE,Barrie,Credit Card,Web,10.86
2025-12-20 16:11,ORD000433,CUST0213,Running Socks,SPO-RS-0027,110.02,2,NONE,Barrie,Apple Pay,Web,9.37
2025-12-08 18:24,ORD000434,CUST0175,Kitchen Scale,HOM-KS-0009,69.8,3,NONE,Kitchener,Google Pay,Web,8.47
2024-05-11 19:38,ORD000435,CUST0164,Cycling Lights,SPO-CL-0030,144.93,1,SAVE15,Kingston,PayPal,Mobile,7.8
2025-02-15 10:44,ORD000436,CUST0190,Shampoo,BEA-S-0015,29.44,1,NONE,Hamilton,Google Pay,Mobile,9.04
2024-07-03 13:13,ORD000437,CUST0124,Face Cleanser,BEA-FC-0013,22.61,3,NONE,Kingston,Apple Pay,Marketplace,11.1
2025-12-02 11:24,ORD000438,CUST0231,Water Bottle,HOM-WB-0010,15.28,3,WELCOME10,Guelph,Debit,Mobile,6.07
2025-06-08 20:41,ORD000439,CUST0026,Green Tea,GRO-GT-0020,9.59,1,NONE,Brampton,PayPal,Web,11.51
2024-09-29 15:57,ORD000440,CUST0215,Laptop Stand,OFF-LS-0036,171.06,1,NONE,Thunder Bay,Debit,Web,9.53
2024-08-16 08:27,ORD000441,CUST0296,Coffee Beans,GRO-CB-0019,9.38,4,SAVE15,Kingston,PayPal,Marketplace,10.92
2025-05-12 20:45,ORD000442,CUST0256,Bluetooth Speaker,ELE-BS-0001,26.56,2,VIP20,London,Google Pay,Mobile,10.45
2025-04-11 11:14,ORD000443,CUST0158,Cycling Lights,SPO-CL-0030,152.37,1,FREESHIP,Niagara Falls,Apple Pay,Web,10.55
2025-10-10 13:46,ORD000444,CUST0202,Cycling Lights,SPO-CL-0030,138.98,1,NONE,Mississauga,Google Pay,Mobile,8.98
2024-08-24 21:56,ORD000445,CUST0111,Pasta,GRO-P-0021,6.94,3,NONE,Waterloo,Google Pay,Web,12.26
2025-09-06 18:30,ORD000446,CUST0026,Running Socks,SPO-RS-0027,113.4,1,NONE,Ottawa,PayPal,Mobile,7.85
2025-09-05 12:44,ORD000447,CUST0241,Green Tea,GRO-GT-0020,9.99,1,NONE,Thunder Bay,PayPal,Mobile,11.87
2024-05-28 10:01,ORD000448,CUST0221,Running Socks,SPO-RS-0027,110.23,1,NONE,Brampton,Debit,Web,9.64
2025-07-03 14:36,ORD000449,CUST0207,Storage Bins,HOM-SB-0012,73.09,1,NONE,Windsor,PayPal,Mobile,11.27
2025-07-23 08:40,ORD000450,CUST0027,Phone Charger,ELE-PC-0003,26.56,1,NONE,Burlington,Google Pay,Web,8.56
2024-07-28 15:32,ORD000451,CUST0284,Granola,GRO-G-0023,8.49,2,NONE,Windsor,PayPal,Web,11.57
2025-01-01 15:11,ORD000452,CUST0259,Water Bottle,HOM-WB-0010,15.9,5,NONE,Burlington,Apple Pay,Web,6.77
2024-03-13 17:19,ORD000453,CUST0061,Phone Charger,ELE-PC-0003,25.44,1,NONE,Thunder Bay,Debit,Mobile,12.85
2024-04-22 22:34,ORD000454,CUST0192,Gym Gloves,SPO-GG-0028,106.06,1,WELCOME10,Burlington,PayPal,Web,5.59
2024-05-11 14:47,ORD000455,CUST0102,Green Tea,GRO-GT-0020,9.83,3,BUNDLE12,Hamilton,Google Pay,Mobile,7.26
2025-03-08 11:21,ORD000456,CUST0021,Wireless Earbuds,ELE-WE-0002,121.36,1,STUDENT8,Whitby,Credit Card,Marketplace,8.41
2024-10-28 16:20,ORD000457,CUST0171,Green Tea,GRO-GT-0020,8.34,2,NONE,Hamilton,Apple Pay,Web,8.19
2024-03-31 09:20,ORD000458,CUST0264,Notebook Set,OFF-NS-0031,213.57,1,FREESHIP,Hamilton,Debit,Web,6.32
2024-06-28 08:07,ORD000459,CUST0164,Kitchen Scale,HOM-KS-0009,73.54,3,NONE,Thunder Bay,Debit,Web,10.15
2025-03-18 20:37,ORD000460,CUST0154,Desk Organizer,OFF-DO-0035,51.45,1,NONE,Thunder Bay,Google Pay,Web,10.12
2024-04-17 19:38,ORD000461,CUST0261,Smartwatch Band,ELE-SB-0005,59.16,1,BUNDLE12,Whitby,Google Pay,Mobile,8.94
2025-08-28 16:38,ORD000462,CUST0154,Mechanical Keyboard,OFF-MK-0033,127.72,3,NONE,Sudbury,Apple Pay,Web,9.93
2025-03-14 13:39,ORD000463,CUST0170,Notebook Set,OFF-NS-0031,195.52,3,NONE,Windsor,Credit Card,Web,9.68
2025-09-02 20:15,ORD000464,CUST0158,Pasta,GRO-P-0021,7.46,2,NONE,Sudbury,Credit Card,Mobile,9.89
2025-05-10 21:44,ORD000465,CUST0297,Storage Bins,HOM-SB-0012,68.48,1,FREESHIP,Guelph,Google Pay,Web,5.77
2025-02-18 12:55,ORD000466,CUST0299,USB-C Cable,ELE-UC-0004,107.27,2,VIP20,Ottawa,Apple Pay,Mobile,9.79
2024-01-05 17:19,ORD000467,CUST0195,LED Bulb Pack,HOM-LBP-0007,19.39,1,SAVE15,Whitby,Debit,Web,6.41
2025-01-18 19:54,ORD000468,CUST0294,Moisturizer,BEA-M-0014,17.38,2,VIP20,Ottawa,Credit Card,Marketplace,10.81
2025-09-03 10:31,ORD000469,CUST0226,Waterproof Jacket,SPO-WJ-0029,79.4,2,NONE,Toronto,PayPal,Web,6.61
2024-03-05 10:31,ORD000470,CUST0212,Laptop Stand,OFF-LS-0036,190.5,3,NONE,Hamilton,Debit,Web,7.14
2024-07-05 19:15,ORD000471,CUST0242,Wireless Earbuds,ELE-WE-0002,117.97,1,NONE,Whitby,Credit Card,Web,9.7
2024-06-19 22:08,ORD000472,CUST0107,Moisturizer,BEA-M-0014,19.25,1,NONE,Whitby,Google Pay,Mobile,7.6
2025-10-19 09:04,ORD000473,CUST0270,Face Cleanser,BEA-FC-0013,22.41,1,BUNDLE12,Niagara Falls,Apple Pay,Mobile,13.01
2025-09-25 20:45,ORD000474,CUST0236,Desk Organizer,OFF-DO-0035,54.64,1,BUNDLE12,London,Google Pay,Web,7.9
2026-01-10 17:19,ORD000475,CUST0182,Desk Organizer,OFF-DO-0035,51.63,1,NONE,Oshawa,PayPal,Mobile,7.72
2025-03-29 10:21,ORD000476,CUST0127,Moisturizer,BEA-M-0014,19.03,1,FREESHIP,Kitchener,PayPal,Mobile,11.55
2024-11-11 19:22,ORD000477,CUST0153,Running Socks,SPO-RS-0027,107.14,1,NONE,Waterloo,PayPal,Marketplace,10.63
2024-09-12 14:29,ORD000478,CUST0163,Notebook Set,OFF-NS-0031,207.89,2,NONE,Niagara Falls,Apple Pay,Web,9.13
2024-11-09 21:54,ORD000479,CUST0141,Moisturizer,BEA-M-0014,18.79,1,NONE,Oshawa,PayPal,Mobile,9.08
2025-06-06 12:20,ORD000480,CUST0279,Kitchen Scale,HOM-KS-0009,70.18,1,NONE,Sudbury,Apple Pay,Web,9.98
2024-02-23 18:10,ORD000481,CUST0075,Olive Oil,GRO-OO-0022,21.76,5,NONE,Windsor,PayPal,Mobile,11.36
2025-03-06 22:47,ORD000482,CUST0041,Portable SSD,ELE-PS-0006,128.35,2,STUDENT8,Cambridge,PayPal,Mobile,9.93
2024-03-12 14:46,ORD000483,CUST0246,Granola,GRO-G-0023,8.99,2,FREESHIP,Guelph,Debit,Mobile,7.93
2025-01-10 11:20,ORD000484,CUST0139,Yoga Mat,SPO-YM-0025,106.08,2,NONE,Oshawa,Google Pay,Mobile,7.04
2025-10-24 21:09,ORD000485,CUST0056,Cycling Lights,SPO-CL-0030,141.74,4,FLASH5,Hamilton,Google Pay,Web,5.57
2025-03-11 10:12,ORD000486,CUST0026,Sunscreen,BEA-S-0017,28.54,1,NONE,Waterloo,Google Pay,Web,12.21
2024-08-11 09:04,ORD000487,CUST0027,Mouse Pad,OFF-MP-0034,195.78,1,NONE,Waterloo,Credit Card,Mobile,9.79
2024-08-08 11:21,ORD000488,CUST0242,Conditioner,BEA-C-0016,28.52,1,STUDENT8,Kingston,Credit Card,Web,10.6
2024-08-26 22:56,ORD000489,CUST0282,Dish Towels,HOM-DT-0011,42.02,3,NONE,Toronto,Debit,Web,5.68
2025-11-07 13:57,ORD000490,CUST0245,Mouse Pad,OFF-MP-0034,185.49,2,STUDENT8,Niagara Falls,Debit,Web,10.88
2024-07-05 11:09,ORD000491,CUST0147,Bluetooth Speaker,ELE-BS-0001,25.85,1,NONE,Kingston,Credit Card,Mobile,12.61
2024-03-28 08:10,ORD000492,CUST0119,Desk Organizer,OFF-DO-0035,52.24,2,NONE,Sudbury,Google Pay,Mobile,10.32
2024-12-13 08:46,ORD000493,CUST0214,Coffee Beans,GRO-CB-0019,9.61,1,NONE,London,Debit,Web,11.06
2024-06-19 18:44,ORD000494,CUST0254,Storage Bins,HOM-SB-0012,70.03,3,NONE,Burlington,Debit,Mobile,7.22
2024-01-30 11:37,ORD000495,CUST0005,Smartwatch Band,ELE-SB-0005,61.65,1,NONE,Ottawa,PayPal,Mobile,11.26
2024-12-26 13:41,ORD000496,CUST0146,Portable SSD,ELE-PS-0006,136.91,2,WELCOME10,Kingston,Apple Pay,Web,10.46
2024-06-10 17:24,ORD000497,CUST0259,Moisturizer,BEA-M-0014,19.47,1,STUDENT8,Hamilton,Apple Pay,Mobile,8.0
2025-03-10 19:35,ORD000498,CUST0058,Smartwatch Band,ELE-SB-0005,62.68,1,FLASH5,Kitchener,PayPal,Mobile,11.6
2025-09-04 19:19,ORD000499,CUST0132,Laptop Stand,OFF-LS-0036,198.77,1,SAVE15,Barrie,Debit,Web,9.12
2024-11-09 19:21,ORD000500,CUST0152,Bluetooth Speaker,ELE-BS-0001,25.6,1,NONE,Kingston,Google Pay,Mobile,9.66
2025-10-24 20:58,ORD000501,CUST0208,Pasta,GRO-P-0021,6.58,3,VIP20,London,Apple Pay,Mobile,9.9
2024-12-02 20:22,ORD000502,CUST0206,LED Bulb Pack,HOM-LBP-0007,21.46,1,STUDENT8,Mississauga,Credit Card,Mobile,9.82
2025-07-09 09:04,ORD000503,CUST0245,Running Socks,SPO-RS-0027,113.25,1,NONE,Hamilton,PayPal,Marketplace,6.06
2024-09-01 22:34,ORD000504,CUST0134,Desk Organizer,OFF-DO-0035,47.99,3,VIP20,Toronto,Apple Pay,Web,6.93
2025-05-22 18:24,ORD000505,CUST0137,Desk Organizer,OFF-DO-0035,56.38,2,VIP20,Barrie,PayPal,Web,8.91
2024-12-09 18:28,ORD000506,CUST0294,Water Bottle,HOM-WB-0010,15.37,1,FLASH5,Sudbury,Credit Card,Web,8.52
2024-11-21 15:28,ORD000507,CUST0121,Bluetooth Speaker,ELE-BS-0001,23.71,3,NONE,Windsor,Credit Card,Web,13.25
2024-03-13 14:03,ORD000508,CUST0158,Desk Organizer,OFF-DO-0035,49.34,1,WELCOME10,Barrie,Debit,Mobile,8.98
2024-03-26 19:51,ORD000509,CUST0160,Gel Pens,OFF-GP-0032,40.24,1,NONE,Whitby,Credit Card,Web,7.32
2024-10-25 20:27,ORD000510,CUST0114,Shampoo,BEA-S-0015,29.73,3,NONE,Windsor,Debit,Mobile,11.95
2025-02-14 18:37,ORD000511,CUST0079,Gel Pens,OFF-GP-0032,41.25,1,SAVE15,Niagara Falls,Apple Pay,Web,11.7
2025-07-30 10:39,ORD000512,CUST0282,Waterproof Jacket,SPO-WJ-0029,73.4,1,BUNDLE12,Oakville,Apple Pay,Web,8.12
2025-10-27 13:45,ORD000513,CUST0042,LED Bulb Pack,HOM-LBP-0007,19.07,2,NONE,Waterloo,Google Pay,Mobile,11.01
2025-09-21 11:10,ORD000514,CUST0186,Granola,GRO-G-0023,8.61,1,NONE,Whitby,Credit Card,Mobile,7.87
2025-05-12 19:42,ORD000515,CUST0281,Dish Towels,HOM-DT-0011,38.66,2,NONE,Ottawa,Google Pay,Marketplace,6.61
2025-06-30 21:27,ORD000516,CUST0275,Green Tea,GRO-GT-0020,9.28,1,NONE,Sudbury,Debit,Web,11.5
2024-12-23 17:58,ORD000517,CUST0267,Face Cleanser,BEA-FC-0013,20.58,1,SAVE15,Kingston,Apple Pay,Web,9.97
2025-06-02 13:16,ORD000518,CUST0299,Olive Oil,GRO-OO-0022,19.24,2,NONE,Kitchener,Apple Pay,Web,9.79
2025-11-03 08:43,ORD000519,CUST0229,Moisturizer,BEA-M-0014,18.49,1,STUDENT8,Whitby,Credit Card,Mobile,8.17
2024-06-26 16:34,ORD000520,CUST0263,Desk Organizer,OFF-DO-0035,52.55,2,NONE,Hamilton,Apple Pay,Mobile,5.93
2025-01-11 09:27,ORD000521,CUST0030,Bluetooth Speaker,ELE-BS-0001,24.81,1,NONE,Sudbury,Google Pay,Web,12.28
2025-07-04 21:25,ORD000522,CUST0012,Dish Towels,HOM-DT-0011,47.56,3,FREESHIP,Cambridge,Apple Pay,Web,7.62
2025-03-30 20:00,ORD000523,CUST0112,Portable SSD,ELE-PS-0006,149.05,2,NONE,Toronto,Google Pay,Mobile,8.44
2024-02-02 17:36,ORD000524,CUST0217,Coffee Beans,GRO-CB-0019,9.54,3,WELCOME10,Ottawa,PayPal,Mobile,7.34
2024-06-20 13:17,ORD000525,CUST0031,Resistance Bands,SPO-RB-0026,83.11,4,WELCOME10,Oshawa,Credit Card,Web,7.19
2025-08-29 17:10,ORD000526,CUST0147,USB-C Cable,ELE-UC-0004,119.86,1,FREESHIP,Ottawa,Apple Pay,Marketplace,9.79
2025-01-17 13:41,ORD000527,CUST0216,Sunscreen,BEA-S-0017,34.62,1,NONE,Hamilton,PayPal,Web,7.44
2025-03-08 16:57,ORD000528,CUST0194,Granola,GRO-G-0023,8.75,1,NONE,Barrie,Apple Pay,Web,10.58
2024-09-07 14:57,ORD000529,CUST0069,Storage Bins,HOM-SB-0012,70.19,3,WELCOME10,Oshawa,PayPal,Web,7.91
2024-12-14 10:02,ORD000530,CUST0276,Laptop Stand,OFF-LS-0036,176.19,2,WELCOME10,London,Apple Pay,Mobile,8.1
2024-05-15 14:15,ORD000531,CUST0002,Shampoo,BEA-S-0015,30.89,1,NONE,Waterloo,Credit Card,Web,11.45
2025-09-05 09:40,ORD000532,CUST0279,Mechanical Keyboard,OFF-MK-0033,119.93,5,FLASH5,Barrie,Apple Pay,Web,8.14
2025-01-03 16:49,ORD000533,CUST0127,Conditioner,BEA-C-0016,25.43,2,STUDENT8,Waterloo,Apple Pay,Marketplace,12.59
2024-05-13 22:04,ORD000534,CUST0142,Cycling Lights,SPO-CL-0030,148.21,5,NONE,Hamilton,Debit,Mobile,6.8
2024-02-25 18:31,ORD000535,CUST0215,Smartwatch Band,ELE-SB-0005,61.89,1,NONE,Ottawa,Google Pay,Web,9.09
2024-09-25 12:24,ORD000536,CUST0106,Moisturizer,BEA-M-0014,19.27,1,NONE,Waterloo,Credit Card,Mobile,12.87
2025-05-09 20:49,ORD000537,CUST0018,Yoga Mat,SPO-YM-0025,110.68,1,WELCOME10,Thunder Bay,Apple Pay,Mobile,10.77
2025-07-16 18:54,ORD000538,CUST0023,Portable SSD,ELE-PS-0006,135.13,1,NONE,Waterloo,Apple Pay,Mobile,12.23
2025-06-23 18:51,ORD000539,CUST0277,Moisturizer,BEA-M-0014,18.45,1,NONE,Waterloo,Debit,Mobile,13.3
2025-10-23 19:47,ORD000540,CUST0258,Granola,GRO-G-0023,8.52,1,NONE,Hamilton,PayPal,Mobile,9.55
2024-06-06 20:42,ORD000541,CUST0164,Laptop Stand,OFF-LS-0036,179.28,1,NONE,Sudbury,Google Pay,Mobile,7.86
2024-10-29 15:50,ORD000542,CUST0155,Pasta,GRO-P-0021,7.23,2,NONE,Waterloo,Debit,Mobile,10.81
2025-06-16 17:39,ORD000543,CUST0154,Shampoo,BEA-S-0015,31.2,1,VIP20,Oakville,PayPal,Web,9.91
2024-01-28 16:01,ORD000544,CUST0090,Laptop Stand,OFF-LS-0036,165.03,1,NONE,Oshawa,Apple Pay,Marketplace,7.04
2024-03-15 21:01,ORD000545,CUST0177,Mouse Pad,OFF-MP-0034,199.29,1,NONE,Ottawa,Apple Pay,Web,7.36
2024-12-09 20:34,ORD000546,CUST0210,Coffee Beans,GRO-CB-0019,8.93,1,BUNDLE12,Oakville,Debit,Web,9.32
2026-01-07 20:18,ORD000547,CUST0095,Wireless Earbuds,ELE-WE-0002,110.02,2,FLASH5,Burlington,Google Pay,Web,7.4
2025-03-14 09:33,ORD000548,CUST0116,Smartwatch Band,ELE-SB-0005,59.62,1,NONE,Waterloo,PayPal,Mobile,12.64
2024-01-10 21:56,ORD000549,CUST0030,Phone Charger,ELE-PC-0003,23.14,2,NONE,Barrie,Google Pay,Mobile,12.64
2024-07-27 22:34,ORD000550,CUST0286,Mouse Pad,OFF-MP-0034,171.68,2,NONE,Oakville,Google Pay,Mobile,8.6
2025-09-12 17:30,ORD000551,CUST0125,Sunscreen,BEA-S-0017,39.35,3,SAVE15,Burlington,PayPal,Mobile,7.63
2024-06-12 15:12,ORD000552,CUST0041,USB-C Cable,ELE-UC-0004,107.44,3,NONE,Kingston,Apple Pay,Web,11.58
2025-05-01 12:22,ORD000553,CUST0275,USB-C Cable,ELE-UC-0004,122.44,1,BUNDLE12,Mississauga,Debit,Marketplace,11.34
2024-07-27 20:01,ORD000554,CUST0194,Waterproof Jacket,SPO-WJ-0029,81.82,1,NONE,Guelph,Google Pay,Mobile,6.79
2024-07-10 12:18,ORD000555,CUST0097,Laptop Stand,OFF-LS-0036,170.46,2,NONE,Mississauga,Google Pay,Mobile,9.0
2024-08-04 19:54,ORD000556,CUST0107,Smartwatch Band,ELE-SB-0005,55.57,1,NONE,Niagara Falls,PayPal,Mobile,12.01
2024-08-19 10:07,ORD000557,CUST0109,Coffee Beans,GRO-CB-0019,8.46,3,NONE,Toronto,Debit,Web,7.12
2024-06-03 17:33,ORD000558,CUST0125,Gym Gloves,SPO-GG-0028,111.42,1,WELCOME10,Niagara Falls,Google Pay,Web,10.15
2024-05-31 18:25,ORD000559,CUST0123,Vacuum Filters,HOM-VF-0008,35.62,1,NONE,Burlington,Google Pay,Mobile,6.35
2024-08-09 18:07,ORD000560,CUST0195,Laptop Stand,OFF-LS-0036,185.6,1,BUNDLE12,Cambridge,Apple Pay,Web,7.39
2024-07-09 15:55,ORD000561,CUST0134,Conditioner,BEA-C-0016,27.35,4,BUNDLE12,Cambridge,PayPal,Web,9.67
2025-12-31 13:06,ORD000562,CUST0051,Water Bottle,HOM-WB-0010,15.91,1,FREESHIP,Barrie,Apple Pay,Web,8.79
2025-11-29 22:16,ORD000563,CUST0190,Wireless Earbuds,ELE-WE-0002,113.88,1,NONE,Kitchener,PayPal,Mobile,11.97
2024-11-12 22:30,ORD000564,CUST0289,Lip Balm,BEA-LB-0018,36.8,3,STUDENT8,Ottawa,Debit,Web,10.49
2024-03-19 13:26,ORD000565,CUST0134,Lip Balm,BEA-LB-0018,37.84,1,NONE,Toronto,Google Pay,Web,7.98
2025-05-02 20:31,ORD000566,CUST0079,Lip Balm,BEA-LB-0018,38.83,3,NONE,Cambridge,Debit,Mobile,9.21
2025-04-21 14:30,ORD000567,CUST0195,Yoga Mat,SPO-YM-0025,107.92,4,NONE,Waterloo,Google Pay,Web,8.73
2025-08-19 20:52,ORD000568,CUST0282,Shampoo,BEA-S-0015,30.77,1,NONE,Niagara Falls,PayPal,Mobile,12.41
2025-03-17 14:01,ORD000569,CUST0252,Smartwatch Band,ELE-SB-0005,60.23,1,NONE,Niagara Falls,Apple Pay,Web,13.29
2025-10-21 10:40,ORD000570,CUST0087,Dish Towels,HOM-DT-0011,47.12,1,NONE,Windsor,Debit,Marketplace,8.74
2025-12-26 13:33,ORD000571,CUST0278,Granola,GRO-G-0023,8.07,1,FREESHIP,London,Credit Card,Web,8.93
2024-05-11 11:17,ORD000572,CUST0025,Face Cleanser,BEA-FC-0013,22.9,2,NONE,Mississauga,Credit Card,Mobile,11.52
2025-08-04 21:15,ORD000573,CUST0119,Olive Oil,GRO-OO-0022,24.2,1,NONE,Hamilton,Credit Card,Web,8.6
2024-10-21 20:41,ORD000574,CUST0112,Granola,GRO-G-0023,9.47,1,NONE,Toronto,Google Pay,Web,7.65
2025-09-09 14:39,ORD000575,CUST0031,Pasta,GRO-P-0021,7.19,3,NONE,Windsor,Google Pay,Marketplace,12.87
2025-06-04 18:46,ORD000576,CUST0009,Water Bottle,HOM-WB-0010,16.19,1,STUDENT8,Niagara Falls,Credit Card,Mobile,10.0
2025-11-27 14:59,ORD000577,CUST0009,Moisturizer,BEA-M-0014,19.27,4,NONE,Toronto,Google Pay,Web,7.9
2025-06-26 21:47,ORD000578,CUST0147,Portable SSD,ELE-PS-0006,134.21,1,NONE,Oshawa,Credit Card,Mobile,9.95
2024-10-04 10:55,ORD000579,CUST0055,Phone Charger,ELE-PC-0003,23.92,1,STUDENT8,London,Credit Card,Web,9.11
2024-08-06 12:52,ORD000580,CUST0099,Lip Balm,BEA-LB-0018,38.22,1,STUDENT8,Waterloo,Google Pay,Mobile,12.14
2025-11-29 14:06,ORD000581,CUST0137,Protein Bar Box,GRO-PBB-0024,22.29,1,FLASH5,Windsor,Apple Pay,Marketplace,11.79
2024-01-16 14:31,ORD000582,CUST0208,Face Cleanser,BEA-FC-0013,23.51,2,WELCOME10,Windsor,Apple Pay,Marketplace,12.5
2024-05-08 13:46,ORD000583,CUST0154,Mouse Pad,OFF-MP-0034,187.09,2,NONE,Waterloo,Credit Card,Mobile,8.97
2025-04-05 14:14,ORD000584,CUST0208,Mouse Pad,OFF-MP-0034,182.56,1,NONE,Mississauga,Apple Pay,Web,9.24
2024-05-09 14:57,ORD000585,CUST0244,Gel Pens,OFF-GP-0032,40.6,4,STUDENT8,Oshawa,Credit Card,Mobile,8.29
2025-08-01 14:28,ORD000586,CUST0043,Running Socks,SPO-RS-0027,108.99,1,NONE,London,Apple Pay,Web,9.24
2025-09-08 08:13,ORD000587,CUST0290,Yoga Mat,SPO-YM-0025,117.36,1,STUDENT8,Kingston,Credit Card,Mobile,8.9
2024-07-27 08:09,ORD000588,CUST0109,LED Bulb Pack,HOM-LBP-0007,18.86,2,NONE,Waterloo,Google Pay,Mobile,9.69
2025-10-28 19:16,ORD000589,CUST0024,Notebook Set,OFF-NS-0031,214.39,1,NONE,Guelph,Credit Card,Mobile,5.21
